1999/02/20,4786.001 ,4786.048 ,4786.068 ,4786.035 ,4785.980 ,4786.038 ,4786.114 ,4786.160 ,4786.134 ,4786.070 ,4786.207 ,4786.267 ,4786.304 ,4786.276 ,4786.206 ,4786.477 ,4786.522 ,4786.560 ,4786.521 ,4786.469 ,
1999/03/05,4786.003 ,4786.049 ,4786.065 ,4786.035 ,4785.982 ,4786.040 ,4786.114 ,4786.163 ,4786.134 ,4786.070 ,4786.209 ,4786.270 ,4786.307 ,4786.277 ,4786.208 ,4786.479 ,4786.525 ,4786.563 ,4786.524 ,4786.472 ,
1999/03/20,4786.004 ,4786.047 ,4786.074 ,4786.037 ,4785.983 ,4786.040 ,4786.117 ,4786.160 ,4786.133 ,4786.076 ,4786.208 ,4786.269 ,4786.304 ,4786.273 ,4786.206 ,4786.476 ,4786.519 ,4786.557 ,4786.519 ,4786.469 ,
1999/04/05,4786.001 ,4786.045 ,4786.069 ,4786.034 ,4785.976 ,4786.041 ,4786.117 ,4786.159 ,4786.133 ,4786.075 ,4786.207 ,4786.268 ,4786.303 ,4786.272 ,4786.206 ,4786.475 ,4786.519 ,4786.556 ,4786.520 ,4786.466 ,
1999/04/20,4785.993 ,4786.044 ,4786.069 ,4786.029 ,4785.969 ,4786.034 ,4786.111 ,4786.157 ,4786.132 ,4786.072 ,4786.200 ,4786.264 ,4786.299 ,4786.270 ,4786.201 ,4786.462 ,4786.511 ,4786.540 ,4786.510 ,4786.462 ,
1999/05/05,4786.000 ,4786.049 ,4786.074 ,4786.034 ,4785.973 ,4786.035 ,4786.114 ,4786.159 ,4786.132 ,4786.068 ,4786.190 ,4786.257 ,4786.292 ,4786.270 ,4786.189 ,4786.445 ,4786.494 ,4786.531 ,4786.493 ,4786.443 ,
1999/05/20,4785.995 ,4786.047 ,4786.075 ,4786.035 ,4785.971 ,4786.029 ,4786.109 ,4786.153 ,4786.126 ,4786.060 ,4786.184 ,4786.253 ,4786.290 ,4786.265 ,4786.184 ,4786.436 ,4786.486 ,4786.526 ,4786.488 ,4786.436 ,
1999/06/05,4785.989 ,4786.045 ,4786.073 ,4786.035 ,4785.969 ,4786.020 ,4786.105 ,4786.152 ,4786.125 ,4786.057 ,4786.176 ,4786.248 ,4786.286 ,4786.263 ,4786.181 ,4786.426 ,4786.482 ,4786.524 ,4786.486 ,4786.429 ,
1999/06/20,4785.991 ,4786.049 ,4786.077 ,4786.035 ,4785.966 ,4786.014 ,4786.102 ,4786.153 ,4786.123 ,4786.057 ,4786.172 ,4786.247 ,4786.287 ,4786.261 ,4786.176 ,4786.423 ,4786.482 ,4786.525 ,4786.486 ,4786.429 ,
1999/07/05,4785.993 ,4786.052 ,4786.081 ,4786.041 ,4785.966 ,4786.016 ,4786.108 ,4786.158 ,4786.131 ,4786.065 ,4786.175 ,4786.254 ,4786.294 ,4786.265 ,4786.189 ,4786.429 ,4786.489 ,4786.530 ,4786.493 ,4786.436 ,
1999/07/20,4785.973 ,4786.036 ,4786.067 ,4786.027 ,4785.963 ,4786.005 ,4786.098 ,4786.151 ,4786.121 ,4786.053 ,4786.173 ,4786.249 ,4786.289 ,4786.261 ,4786.186 ,4786.431 ,4786.494 ,4786.537 ,4786.500 ,4786.442 ,
1999/08/05,4785.975 ,4786.034 ,4786.062 ,4786.024 ,4785.960 ,4786.002 ,4786.097 ,4786.147 ,4786.118 ,4786.052 ,4786.165 ,4786.247 ,4786.287 ,4786.252 ,4786.180 ,4786.424 ,4786.488 ,4786.530 ,4786.491 ,4786.437 ,
1999/08/20,4785.980 ,4786.041 ,4786.071 ,4786.031 ,4785.967 ,4786.006 ,4786.100 ,4786.150 ,4786.122 ,4786.057 ,4786.165 ,4786.243 ,4786.285 ,4786.255 ,4786.180 ,4786.417 ,4786.483 ,4786.523 ,4786.486 ,4786.432 ,
1999/09/04,4785.972 ,4786.031 ,4786.063 ,4786.025 ,4785.961 ,4786.003 ,4786.096 ,4786.145 ,4786.119 ,4786.053 ,4786.167 ,4786.246 ,4786.288 ,4786.256 ,4786.182 ,4786.427 ,4786.490 ,4786.531 ,4786.494 ,4786.437 ,
